billno,chamber,member,vote,points,good or bad bill?,Y or N,cmte vote,slug,cmte name,vote URL,main URL
HB407,House,Hill,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Mercado,Committee Yes,0,good,-,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Omphroy,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Payne,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,"Rodriguez, A. M.",Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Rommel,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Stone,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Thompson,Committee Yes,0,good,-,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Toledo,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Valdes,Committee Yes,3,good,Y,cmte vote,HB407Civil Justice Subcommittee,Civil Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50556&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Clemons,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,DiCeglie,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Drake,Committee Yes,0,good,(Y),cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,DuBose,Committee Yes,0,good,-,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Good,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Grall,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Hart,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Hattersley,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Ingoglia,Committee Yes,0,good,-,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Latvala,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,McClain,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,McClure,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Newton,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Payne,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Pigman,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Plakon,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Polsky,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Raschein,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,"Rodriguez, A.",Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Roth,Committee Yes,0,good,-,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Slosberg,Committee Yes,0,good,-,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Trumbull,Committee Yes,0,good,-,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,"Watson, C.",Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB407,House,Zika,Committee Yes,3,good,Y,cmte vote,HB407State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51187&IsPCB=0&BillId=63303&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63303&SessionId=87
HB759,House,Aloupis,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Andrade,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Daniels,Committee Yes,0,good,-,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,DuBose,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Eskamani,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,FernÃ¡ndez,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Fischer,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Good,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Grall,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,"Grant, J.",Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,LaMarca,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Pigman,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Plakon,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Plasencia,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Yarborough,Committee Yes,3,good,Y,cmte vote,"HB759Oversight, Transparency & Public Management Subcommittee","Oversight, Transparency & Public Management Subcommittee",https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48709&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Andrade,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Avila,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Buchanan,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Casello,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,FernÃ¡ndez,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Fischer,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Fitzenhagen,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Hage,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Jacquet,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Jenne,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,La Rosa,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Overdorf,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Plasencia,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Robinson,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,"Rodrigues, R.",Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Sabatini,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Santiago,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Silvers,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Stark,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Stevenson,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Stone,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Webb,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Willhite,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Williamson,Committee Yes,3,good,Y,cmte vote,HB759Commerce Committee,Commerce Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50161&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Clemons,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,DiCeglie,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Drake,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,DuBose,Committee Yes,0,good,-,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Good,Committee Yes,0,good,-,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Grall,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Hart,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Hattersley,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Ingoglia,Committee Yes,0,good,-,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Latvala,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,McClain,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
