billno,chamber,member,vote,points,good or bad bill?,Y or N,cmte vote,slug,cmte name,vote URL,main URL
HB7115,House,Clemons,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,DiCeglie,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Drake,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,DuBose,Missed Vote,0,bad,-,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Good,Missed Vote,0,bad,-,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Grall,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Hart,Voted No,3,bad,N,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Hattersley,Voted No,3,bad,N,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Ingoglia,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Latvala,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,McClain,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,McClure,Missed Vote,0,bad,-,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Newton,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Payne,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Pigman,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Plakon,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Polsky,Voted No,3,bad,N,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Raschein,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,"Rodriguez, A.",Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Roth,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Slosberg,Missed Vote,0,bad,-,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,"Smith, C.",Voted No,3,bad,N,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Trumbull,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,"Watson, C.",Voted No,3,bad,N,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Zika,Voted Yes,-3,bad,Y,cmte vote,HB7115: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51676&IsPCB=1&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Aloupis,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Altman,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Antone,Voted No,3,bad,N,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Bush,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Byrd,Missed Vote,0,bad,-,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Daniels,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Donalds,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Fetterhoff,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Fine,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Hogan Johnson,Voted No,3,bad,N,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Latvala,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Mariano,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Massullo,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Perez,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Stone,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Sullivan,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Valdes,Voted No,3,bad,N,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
HB7115,House,Williams,Voted Yes,-3,bad,Y,cmte vote,HB7115: Education Committee,Education Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52165&IsPCB=0&BillId=66324&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66324&SessionId=87
SB7056,Senate,Brandes,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Gruters,Missed Vote,0,bad,-,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Lee,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Perry,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Taddeo,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Thurston,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Rouson,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Broxson,Voted Yes,-3,bad,Y,cmte vote,SB7056: Banking and Insurance,Banking and Insurance,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-02-19%201230PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Albritton,Voted Yes,-3,bad,Y,cmte vote,SB7056: Governmental Oversight and Accountability,Governmental Oversight and Accountability,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-03-12%200130PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Bean,Voted Yes,-3,bad,Y,cmte vote,SB7056: Governmental Oversight and Accountability,Governmental Oversight and Accountability,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-03-12%200130PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Torres,Voted Yes,-3,bad,Y,cmte vote,SB7056: Governmental Oversight and Accountability,Governmental Oversight and Accountability,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-03-12%200130PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Rader,Voted Yes,-3,bad,Y,cmte vote,SB7056: Governmental Oversight and Accountability,Governmental Oversight and Accountability,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-03-12%200130PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Hooper,Voted Yes,-3,bad,Y,cmte vote,SB7056: Governmental Oversight and Accountability,Governmental Oversight and Accountability,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-03-12%200130PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Book,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Bradley,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Brandes,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Braynon,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Farmer,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Flores,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Hutson,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Lee,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Montford,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Passidomo,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Rodriguez,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Simmons,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Simpson,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Stargel,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Thurston,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Gibson,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
SB7056,Senate,Benacquisto,Voted Yes,-3,bad,Y,cmte vote,SB7056: Rules,Rules,https://www.flsenate.gov/Session/Bill/2019/7056/Vote/2019-04-03%200400PM~S07056%20Vote%20Record.PDF,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64552&SessionId=87
HB203,House,Bush,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,Donalds,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,Eagle,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,Fernandez-Barquin,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,Fitzenhagen,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,Gottlieb,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,"Grant, J.",Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
HB203,House,Grieco,Voted Yes,-3,bad,Y,cmte vote,HB203: Criminal Justice Subcommittee,Criminal Justice Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=48015&IsPCB=0&BillId=63087&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=63087&SessionId=87
